少儿频道,#genre#
浙江衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
浙江龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
浙江余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
浙江开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
浙江云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
浙江象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
浙江萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
浙江萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
浙江文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
浙江文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
浙江萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
浙江萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
浙江永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
浙江上虞频道,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
浙江上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
浙江龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
浙江龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
浙江松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
浙江苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
浙江苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
浙江上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
浙江绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahB
浙江绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
浙江杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
浙江杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
浙江丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
浙江丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
浙江丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
浙江丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
浙江丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
浙江丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
浙江丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
浙江宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
浙江温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
浙江绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
浙江绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
浙江衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
浙江衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
浙江衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
浙江金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
浙江金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/
宁波-1,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV1/index.shtml
宁波-2,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV2/index.shtml
宁波-3,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV3/index.shtml
宁波-4,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV4/index.shtml
绍兴新闻综合,video://http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共频道,video://http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴文化影视,video://http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江卫视,video://https://www.cztv.com/liveTV/101
浙江钱江,video://https://www.cztv.com/liveTV/102
浙江经济,video://https://www.cztv.com/liveTV/103
浙江教科,video://https://www.cztv.com/liveTV/104
浙江民生,video://https://www.cztv.com/liveTV/106
浙江新闻,video://https://www.cztv.com/liveTV/107
浙江少儿,video://https://www.cztv.com/liveTV/108
浙江国际,video://https://www.cztv.com/liveTV/110
之江纪录,video://https://www.cztv.com/liveTV/112
杭州综合,video://https://tv.hoolo.tv/hzzh/
西湖明珠,video://https://tv.hoolo.tv/xhmz/
杭州生活,video://https://tv.hoolo.tv/hzsh/
杭州影视,video://https://tv.hoolo.tv/utv/
杭州青少,video://https://tv.hoolo.tv/hzse/
杭州导视,video://https://tv.hoolo.tv/whpd/
宁波-1,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV1/index.shtml
宁波-2,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV2/index.shtml
宁波-3,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV3/index.shtml
宁波-4,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV4/index.shtml
绍兴新闻综合,video://https://www.shaoxing.com.cn/app/tv/78
绍兴公共频道,video://https://www.shaoxing.com.cn/app/tv/75
绍兴文化影视,video://https://www.shaoxing.com.cn/app/tv/74

江苏,#genre#
江苏卫视,video://https://live.jstv.com
江苏城市,video://https://live.jstv.com/?channelId=535
江苏综艺,video://https://live.jstv.com/?channelId=556
江苏影视,video://https://live.jstv.com/?channelId=542
江苏新闻,video://https://live.jstv.com/?channelId=536
江苏教育,video://https://live.jstv.com/?channelId=545
江苏体育休闲,video://https://live.jstv.com/?channelId=537
江苏国际,video://https://live.jstv.com/?channelId=544
优漫卡通,video://https://live.jstv.com/?channelId=543
南京新闻综合,video://https://www.nbs.cn/live/?id=109152
南京十八生活,video://https://www.nbs.cn/live/?id=110094
南京教育科技,video://https://www.nbs.cn/live/?id=109153
京文旅纪录,video://https://www.nbs.cn/live/?id=110093
南京少年儿童,video://https://www.nbs.cn/live/?id=110095
江宁电视台,video://http://tv.haoqu99.com/3/jiangsu/jiangning.html
铜川综合,video://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,video://https://www.tcsrm.cn/tvradio/tcggpd.html
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
泰州-1,http://stream1.mytaizhou.net/xwzhnew/playlist.m3u8
泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd
句容影院频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8?zjiangsd
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?zjiangsd
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
江宁新闻频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8?zjiangsd
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
江苏涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd

山东,#genre#
山东卫视,video://https://v.iqilu.com/live/sdtv/
山东卫视,video://https://v.iqilu.com/live/sdtv/index.html
山东齐鲁,video://https://v.iqilu.com/live/qlpd/
山东新闻,video://https://v.iqilu.com/live/ggpd/
山东农科,video://https://v.iqilu.com/live/nkpd/
山东少儿,video://https://v.iqilu.com/live/sepd/
山东体育,video://https://v.iqilu.com/live/typd/
山东文旅,video://https://v.iqilu.com/live/yspd/
山东生活,video://https://v.iqilu.com/live/shpd/
山东综艺,video://https://v.iqilu.com/live/zypd/
青岛新闻综合,video://http://www.qtv.com.cn/live/tv/index.shtml
青岛经济生活,video://http://www.qtv.com.cn/live/tv/tv_qtv2.shtml
青岛影视,video://http://www.qtv.com.cn/live/tv/tv_qtv3.shtml
青岛文化娱乐,video://http://www.qtv.com.cn/live/tv/tv_qtv4.shtml
青岛体育休闲,video://http://www.qtv.com.cn/live/tv/tv_qtv5.shtml
青岛教育,video://http://www.qtv.com.cn/live/tv/tv_qtv6.shtml
潍坊新闻综合,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=1
潍坊经济生活,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=2
潍坊影视综艺,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=3
潍坊科教文旅,video://http://www.wfcmw.cn/wfrtv_pdLive.html?tv=4
威海新闻综合,video://http://lv.weihai.tv/live_13705e35636b2136b590e5a015bb801c.html
威海都市生活,video://http://lv.weihai.tv/live_8bfc704cbba598e76540f5d4f61a0e03.html
威海海洋,video://http://lv.weihai.tv/live_6dffaf124b89957024f9f31de302d183.html
泰安综合,video://http://www.1545ts.com/zhibo/taian/zhibotatv1.html
泰安经济生活,video://http://www.1545ts.com/zhibo/taian/zhibotatv2.html
临沂综合,video://http://www.ilinyi.net/cms/tv/1020403
临沂公共,video://http://www.ilinyi.net/cms/tv/1020769
临沂经济,video://http://www.ilinyi.net/cms/tv/36417907
莱阳综合,video://https://iapp.laiyangrongmei.cn/share/dHZsLTI0MS00.html
莱阳民生综艺,video://https://iapp.laiyangrongmei.cn/share/dHZsLTI0MS03.html
长清新闻,video://https://iapp.jncqrm.cn/share/dHZsLTE3MS0y.html
长清生活,video://https://iapp.jncqrm.cn/share/dHZsLTE3MS0yMA.html
济铁电视台,video://https://jnjapp.jntlj.com/share/dHZsLTMwMy0x.html
济阳综合,video://https://iapp.jiyangrongmei.cn/share/dHZsLTg1LTE.html
济阳影视,video://https://iapp.jiyangrongmei.cn/share/dHZsLTg1LTI.html
历城新闻综合,video://https://iapp.ailicheng.cn/share/dHZsLTI2MS0x.html
平阴综合,video://https://app.litenews.cn/share/dHZsLTI1Ny0x.html
平阴乡村振兴,video://https://app.litenews.cn/share/dHZsLTI1Ny0z.html
商河综合,video://https://iapp.shxrmtzx.com/share/dHZsLTk3LTE.html
商河影视,video://https://iapp.shxrmtzx.com/share/dHZsLTk3LTI.html
章丘综合,video://https://app.litenews.cn/share/dHZsLTE5NS0x.html
章丘公共,video://https://app.litenews.cn/share/dHZsLTE5NS0y.html
东营新闻综合,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy0x.html
东营公共,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy0z.html
东营公共,video://https://app.litenews.cn/share/dHZsLTI5LTkw.html
东营科教,video://https://ady.dongyingnews.cn/share/dHZsLTUzNy03.html
东营区新闻综合,video://https://iapp.zhidongyingapp.com/share/dHZsLTE2My01.html
东营区科教影视,video://https://iapp.zhidongyingapp.com/share/dHZsLTE2My03.html
广饶综合,video://https://iapp.grxrmtzx.com/share/dHZsLTIzNy0x.html
广饶科教文艺,video://https://iapp.grxrmtzx.com/share/dHZsLTIzNy01.html
垦利新闻综合,video://https://iapp.klrmt.cn/share/dHZsLTI2OS0z.html
利津综合,video://https://iapp.lijinnews.com/share/dHZsLTE1My0x.html
利津文化生活,video://https://iapp.lijinnews.com/share/dHZsLTE1My0z.html
城阳综合,video://https://iapp.hichengyang.cn/share/dHZsLTQwMy01.html
黄岛综合,video://https://iapp.qwmedia.cn/share/dHZsLTIyNy0x.html
黄岛生活,video://https://iapp.qwmedia.cn/share/dHZsLTIyNy0z.html
即墨综合,video://https://iapp.jimorongmei.com/share/dHZsLTIyMS0y.html
即墨生活服务,video://https://iapp.jimorongmei.com/share/dHZsLTIyMS0z.html
胶州综合,video://https://iapp.yunshangjiaozhou.cn/share/dHZsLTMwNS0x.html
胶州生活,video://https://iapp.yunshangjiaozhou.cn/share/dHZsLTMwNS0z.html
李沧TV,video://https://iapp.licangmedia.cn/share/dHZsLTE3My0x.html
崂山TV,video://https://iapp.laoshanrongmei.cn/share/dHZsLTI5NS0x.html
莱西综合,video://https://iapp.laixirongmei.cn/share/dHZsLTI1My0x.html
莱西生活,video://https://iapp.laixirongmei.cn/share/dHZsLTI1My0z.html
平度新闻综合,video://https://iapp.aipingduapp.com/share/dHZsLTQ1LTQ.html
平度生活服务,video://https://iapp.aipingduapp.com/share/dHZsLTQ1LTU.html
潍坊新闻综合,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS0x.html
潍坊生活,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS01.html
潍坊影视综艺,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS03.html
潍坊科教文旅,video://https://iapp.wfcmw.cn/share/dHZsLTYzNS05.html
潍坊高新区,video://https://iapp.wegood.wang/share/dHZsLTQyMS0xNA.html
安丘综合,video://https://iapp.aianqiu.cn/share/dHZsLTEzNy0z.html
安丘民生,video://https://iapp.aianqiu.cn/share/dHZsLTEzNy00.html
滨海新闻综合,video://https://iapp.wfbhrmt.cn/share/dHZsLTE5OS0x.html
昌乐综合,video://https://iapp.clxrmtzx.cn/share/dHZsLTEtMw.html
昌邑综合,video://https://iapp.changyirongmei.com/share/dHZsLTQ3LTE.html
昌邑经济生活,video://https://iapp.changyirongmei.com/share/dHZsLTQ3LTI.html
坊子新闻综合,video://https://iapp.fzqrmtzx.cn/share/dHZsLTI4NS0x.html
高密综合,video://https://iapp.gaominews.com/share/dHZsLTcxLTI0.html
高密党建农科,video://https://iapp.gaominews.com/share/dHZsLTcxLTM4.html
